c0t0v1	c0t1v1	c0t2v1	c0t3v1	c0t4v1	c1t0v1	c1t1v1	c1t2v1	c1t3v1	c1t4v1	c2t0v1	c2t1v1	c2t2v1	c2t3v1	c2t4v1	c3t0v1	c3t1v1	c3t2v1	c3t3v1	c3t4v1	c4t0v1	c4t1v1	c4t2v1	c4t3v1	c4t4v1	c5t0v1	c5t1v1	c5t2v1	c5t3v1	c5t4v1	
18.0235	13.06085	19.11334	13.23596	16.51141	12.5426	9.686401	7.172974	12.21191	16.13831	10.96686	10.2207	13.61578	8.131897	17.14014	23.63519	21.98511	16.25208	26.75238	35.521	22.20831	18.31592	26.69661	9.686951	13.79372	19.54636	18.27505	27.45544	23.17545	17.66904	
67.75781	41.92334	26.55103	16.8335	30.6709	63.38863	18.24036	13.11084	19.66806	23.31192	20.90839	23.14746	7.28302	34.83972	25.76764	36.73819	29.00528	45.79971	44.61237	18.00464	52.27881	18.86548	25.42334	21.22974	15.98218	16.82996	71.71326	30.89722	40.21167	34.83105	
13.63428	13.83008	9.258789	16.08643	10.1084	10.33398	13.02686	6.693359	5.306641	11.5376	11.52637	8.92334	8.643555	8.968262	7.72998	16.52051	11.11768	23.59326	10.42334	15.98633	7.810547	6.179199	7.003906	5.528809	6.435059	15.25732	5.551758	11.06152	5.415527	6.53418	
10.77002	13.10303	21.34619	11.46387	11.65918	10.68506	15.48193	15.58105	9.143555	13.07959	12.89209	19.87207	34.63574	6.118652	8.705078	33.62988	17.47021	12.26318	10.15479	21.62842	12.34375	7.336426	13.24512	23.57861	10.29639	35.24414	18.94287	10.63379	15.45117	9.126953	
33.89258	29.03125	23.73535	16.15088	19.5791	8.298828	9.752441	13.72607	12.92041	11.08057	34.9375	41.87158	9.193359	10.50244	23.9585	45.854	24.08105	59.34521	32.29443	30.26074	17.05371	10.27734	9.407227	18.14014	9.574219	17.85107	27.92383	5.220215	7.641602	22.6748	
14.6123	19.5332	12.57715	23.96973	19.85742	6.625	8.703125	20.40723	7.257813	8.444336	8.18457	19.57715	7.129883	30.53711	16.86816	13.61719	23.8916	33.0752	27.18652	22.10449	8.925781	6.124023	32.53809	6.498047	11.59668	19.22266	16.27539	31.27344	13.95215	9.866211	
13.44824	28.12598	13.00098	11.11621	15.87012	9.519531	5.685547	14.69141	5.829102	8.244141	5.776367	21.33203	8.875977	6.746094	23.09375	29.67871	14.28613	24.61035	11.40527	21.15723	7.895508	8.55957	14.33301	6.669922	6.84668	16.09766	20.04004	10.47461	4.043945	6.948242	
18.72168	24.71777	28.96094	17.47266	18.71094	28.0957	13.96289	19.69141	17.61523	18.07324	26.77344	18.03027	22.42773	26.61816	16.05371	29.12891	16.68652	32.96387	31.74512	31.56445	19.67871	15.14746	5.871094	9.595703	9.716797	20.88867	30.11328	21.57324	24.62305	31.65234	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
