c0t0v4	c0t1v4	c0t2v4	c0t3v4	c0t4v4	c1t0v4	c1t1v4	c1t2v4	c1t3v4	c1t4v4	c2t0v4	c2t1v4	c2t2v4	c2t3v4	c2t4v4	c3t0v4	c3t1v4	c3t2v4	c3t3v4	c3t4v4	c4t0v4	c4t1v4	c4t2v4	c4t3v4	c4t4v4	c5t0v4	c5t1v4	c5t2v4	c5t3v4	c5t4v4	
0.9364565	0.9155797	0.9693764	0.9760801	0.9314075	0.9316959	0.982855	0.9844222	0.9809299	0.9783836	0.9594079	0.9831509	0.92614	0.978453	0.9699417	0.9783626	0.920489	0.9073367	0.9417163	0.9007819	0.9805436	0.9779122	0.9762591	0.9858775	0.9735123	0.9668468	0.9654383	0.991567	0.9808385	0.9628412	
0.9128251	0.941864	0.923646	0.9434755	0.976784	0.9215516	0.9482893	0.916272	0.9684261	0.946331	0.9785048	0.9814148	0.9661762	0.9446793	0.9713945	0.9141958	0.9204813	0.9440309	0.9023911	0.9670708	0.9418788	0.9401655	0.9761063	0.9571391	0.9414005	0.976637	0.9565042	0.9702104	0.9468096	0.9666463	
0.9767654	0.9239587	0.9402904	0.9061614	0.9891846	0.9296405	0.9540728	0.9640746	0.9916727	0.9498575	0.9785388	0.9909948	0.9679426	0.9874742	0.9765647	0.9460634	0.9640748	0.9534959	0.9613339	0.9418355	0.9715592	0.9671931	0.9883365	0.9218137	0.9000907	0.9664187	0.9849408	0.9562117	0.9871637	0.9776888	
0.9537197	0.9326628	0.9408279	0.9461562	0.9670069	0.9507524	0.9661623	0.9573424	0.9557631	0.9489879	0.9522345	0.9481781	0.9403924	0.9746878	0.9355785	0.9393917	0.9364234	0.9480368	0.9403358	0.9284486	0.9718893	0.9746441	0.9877395	0.9105119	0.9447829	0.9396317	0.9657598	0.9766683	0.9715984	0.9757298	
0.905147	0.949947	0.947946	0.9066903	0.9248706	0.9743111	0.930662	0.9606617	0.9633929	0.9573066	0.9409484	0.9780424	0.9829417	0.9699414	0.9191268	0.9134786	0.9053127	0.9433394	0.9144149	0.9829574	0.9621842	0.9689324	0.9906445	0.9738288	0.9870409	0.985963	0.9225509	0.9818318	0.9707813	0.9485696	
0.9907563	0.9553596	0.9747814	0.9548223	0.9282117	0.9674106	0.9021208	0.9184625	0.9760992	0.9832358	0.9443466	0.9174832	0.9880458	0.9151521	0.9799393	0.9727259	0.9615265	0.956891	0.9121685	0.9295658	0.9882429	0.9922147	0.9637581	0.9797624	0.9783208	0.9717098	0.9583496	0.912398	0.9761173	0.9797475	
0.9850768	0.9506001	0.9897405	0.9273695	0.9068635	0.9559893	0.9939288	0.9908128	0.97718	0.9738427	0.9746693	0.9889127	0.9572833	0.9788669	0.9854377	0.982582	0.967472	0.9558553	0.9482126	0.9246564	0.9687685	0.9882469	0.9800563	0.983937	0.9806692	0.9374591	0.9752536	0.9800975	0.9876586	0.9609496	
0.9641202	0.9269375	0.9917994	0.9748864	0.9497595	0.9158657	0.9452794	0.9773107	0.9483042	0.9292039	0.9559049	0.9723759	0.9322425	0.9368123	0.9223511	0.9141153	0.9500691	0.9561411	0.9211628	0.9492202	0.9515479	0.9137335	0.9058274	0.9711248	0.9694104	0.9584225	0.9366248	0.9696479	0.9369115	0.9744615	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
