c0t0v14	c0t1v14	c0t2v14	c0t3v14	c0t4v14	c1t0v14	c1t1v14	c1t2v14	c1t3v14	c1t4v14	c2t0v14	c2t1v14	c2t2v14	c2t3v14	c2t4v14	c3t0v14	c3t1v14	c3t2v14	c3t3v14	c3t4v14	c4t0v14	c4t1v14	c4t2v14	c4t3v14	c4t4v14	c5t0v14	c5t1v14	c5t2v14	c5t3v14	c5t4v14	
1333.534	835.6944	1450.454	1123.313	1197.555	418.0028	625.296	444.7294	879.7824	314.567	277.8484	309.7972	269.4401	255.4758	275.9109	1300.659	855.2773	759.8716	2217.381	1699.759	998.6317	522.9928	838.0688	315.4568	737.525	818.054	334.2014	355.9716	228.571	351.597	
2811.719	1537.836	1034.341	681.7256	937.2422	915.3571	377.5605	367.9362	370.5573	628.0749	637.5598	260.5715	192.2177	386.469	471.2926	1916.974	1724.926	1619.493	1746.906	1019.225	1319.873	504.192	861.9917	589.1808	326.695	182.2376	380.6698	325.736	378.2923	249.3805	
872.147	731.9585	949.7803	1396.633	1099.416	951.6358	1022.826	350.2676	483.2363	733.2028	516.5914	252.1828	328.778	483.4084	338.5372	1263.965	1044.198	3730.015	1226.535	2346.609	464.1835	472.426	505.9588	414.6975	585.3629	189.0371	221.7577	177.1929	203.9656	346.9484	
1072.046	2449.43	2578.757	1439.231	1483.991	851.761	696.8599	645.2607	1000.08	990.9702	391.4428	541.0679	706.0067	430.9431	531.7307	3073.828	1870.473	1602.575	1299.255	1757.07	996.086	405.6769	987.3754	637.5082	913.8246	940.8373	439.9541	536.2589	251.9613	283.8227	
1632.194	1831.213	1269.698	863.4086	1264.175	737.4196	540.8284	743.4801	493.3524	717.7083	278.952	309.8125	267.8358	410.2686	458.7614	1473.18	1721.201	5258.432	1220.724	1209.872	873.9512	740.914	785.4277	627.6447	709.5162	490.2242	245.747	208.0858	346.9773	286.5508	
1493.072	1056.586	1059.533	987.4177	1771.358	285.5444	422.8112	896.1392	544.9435	395.2488	193.4302	160.9072	340.2491	189.3087	389.6242	1090.905	939.521	1789.475	1392.275	1044.706	562.6089	412.7841	466.8549	391.1049	640.1652	502.9496	244.9159	178.8047	253.9438	376.1262	
2022.844	2647.708	1390.991	1012.858	1460.942	1123.129	511.7279	1493.226	545.8938	552.6663	309.7946	389.283	587.196	375.0501	518.4258	3300.905	1372.853	2782.577	1071.72	2084.955	357.798	526.319	877.9307	596.866	529.2755	417.9041	807.7352	641.1102	193.2918	264.7349	
1303.443	1632.502	2469.184	1212.443	1570.048	897.8642	956.9452	547.6452	635.9493	789.2206	734.7931	1130.493	363.4111	386.9349	446.9727	1526.547	808.274	1680.058	1891.742	1982.719	525.7785	741.1218	316.1253	542.421	462.5749	799.7269	587.4569	559.6558	367.1285	326.0763	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
